participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp048	1.0	0.0	1314.0
sub-pp048	0.0	1.0	2935.0
sub-pp048	1.0	0.0	2353.0
sub-pp048	1.0	0.0	1459.0
sub-pp048	1.0	0.0	1427.0
sub-pp048	1.0	0.0	1443.0
sub-pp048	1.0	0.0	1194.0
sub-pp048	1.0	0.0	1499.0
sub-pp048	1.0	0.0	1530.0
sub-pp048	1.0	0.0	1002.0
sub-pp048	1.0	0.0	1250.0
sub-pp048	1.0	0.0	1172.0
sub-pp048	1.0	0.0	1250.0
sub-pp048	1.0	0.0	1538.0
sub-pp048	1.0	0.0	1108.0
sub-pp048	1.0	0.0	1233.0
sub-pp048	1.0	0.0	1091.0
sub-pp048	1.0	0.0	1131.0
sub-pp048	1.0	0.0	1627.0
sub-pp048	0.0	1.0	1627.0
sub-pp048	1.0	0.0	1643.0
sub-pp048	1.0	0.0	1283.0
sub-pp048	1.0	0.0	1107.0
sub-pp048	1.0	0.0	1060.0
sub-pp048	1.0	0.0	1083.0
sub-pp048	1.0	0.0	1020.0
sub-pp048	1.0	0.0	1523.0
sub-pp048	1.0	0.0	1779.0
sub-pp048	1.0	0.0	1082.0
sub-pp048	1.0	0.0	1003.0
sub-pp048	1.0	0.0	1283.0
sub-pp048	1.0	0.0	1156.0
sub-pp048	1.0	0.0	1523.0
sub-pp048	1.0	0.0	1075.0
sub-pp048	1.0	0.0	1483.0
sub-pp048	1.0	0.0	1347.0
sub-pp048	1.0	0.0	1243.0
sub-pp048	1.0	0.0	1243.0
sub-pp048	0.0	1.0	1411.0
sub-pp048	1.0	0.0	2020.0
sub-pp048	1.0	0.0	1435.0
sub-pp048	1.0	0.0	2204.0
sub-pp048	1.0	0.0	1443.0
sub-pp048	1.0	0.0	1477.0
