participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp133	1.0	0.0	2679.0
sub-pp133	1.0	0.0	2608.0
sub-pp133	1.0	0.0	4497.0
sub-pp133	1.0	0.0	1650.0
sub-pp133	1.0	0.0	1810.0
sub-pp133	1.0	0.0	1666.0
sub-pp133	1.0	0.0	1611.0
sub-pp133	1.0	0.0	1524.0
sub-pp133	1.0	0.0	2011.0
sub-pp133	1.0	0.0	1434.0
sub-pp133	1.0	0.0	3427.0
sub-pp133	1.0	0.0	1803.0
sub-pp133	1.0	0.0	1586.0
sub-pp133	1.0	0.0	1762.0
sub-pp133	1.0	0.0	2107.0
sub-pp133	1.0	0.0	1668.0
sub-pp133	1.0	0.0	1459.0
sub-pp133	1.0	0.0	1619.0
sub-pp133	1.0	0.0	1755.0
sub-pp133	1.0	0.0	1875.0
sub-pp133	1.0	0.0	1562.0
sub-pp133	1.0	0.0	1642.0
sub-pp133	1.0	0.0	1788.0
sub-pp133	1.0	0.0	1770.0
sub-pp133	1.0	0.0	1599.0
sub-pp133	1.0	0.0	2650.0
sub-pp133	1.0	0.0	1601.0
sub-pp133	1.0	0.0	2394.0
sub-pp133	1.0	0.0	2577.0
sub-pp133	1.0	0.0	1818.0
sub-pp133	1.0	0.0	1650.0
sub-pp133	1.0	0.0	1548.0
sub-pp133	1.0	0.0	1985.0
sub-pp133	1.0	0.0	1410.0
sub-pp133	1.0	0.0	2523.0
sub-pp133	1.0	0.0	1963.0
sub-pp133	1.0	0.0	1683.0
sub-pp133	1.0	0.0	1714.0
sub-pp133	0.0	1.0	2555.0
sub-pp133	1.0	0.0	1649.0
sub-pp133	1.0	0.0	1794.0
sub-pp133	1.0	0.0	2132.0
sub-pp133	1.0	0.0	1562.0
sub-pp133	1.0	0.0	2301.0
