participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp117	1.0	0.0	2763.0
sub-pp117	1.0	0.0	6219.0
sub-pp117	1.0	0.0	2303.0
sub-pp117	1.0	0.0	1744.0
sub-pp117	1.0	0.0	1810.0
sub-pp117	1.0	0.0	1629.0
sub-pp117	1.0	0.0	2032.0
sub-pp117	1.0	0.0	3081.0
sub-pp117	0.0	1.0	7416.0
sub-pp117	1.0	0.0	2681.0
sub-pp117	1.0	0.0	2069.0
sub-pp117	0.0	1.0	2285.0
sub-pp117	1.0	0.0	2579.0
sub-pp117	1.0	0.0	1674.0
sub-pp117	1.0	0.0	2153.0
sub-pp117	1.0	0.0	1883.0
sub-pp117	1.0	0.0	4776.0
sub-pp117	1.0	0.0	1934.0
sub-pp117	0.0	1.0	2191.0
sub-pp117	1.0	0.0	1753.0
sub-pp117	1.0	0.0	2363.0
sub-pp117	1.0	0.0	2350.0
sub-pp117	1.0	0.0	1730.0
sub-pp117	1.0	0.0	2659.0
sub-pp117	1.0	0.0	2953.0
sub-pp117	1.0	0.0	1814.0
sub-pp117	1.0	0.0	2107.0
sub-pp117	1.0	0.0	2987.0
sub-pp117	1.0	0.0	1795.0
sub-pp117	1.0	0.0	1709.0
sub-pp117	1.0	0.0	1845.0
sub-pp117	1.0	0.0	1658.0
sub-pp117	1.0	0.0	2193.0
sub-pp117	0.0	1.0	2056.0
sub-pp117	1.0	0.0	1955.0
sub-pp117	1.0	0.0	1981.0
sub-pp117	1.0	0.0	1587.0
sub-pp117	1.0	0.0	1768.0
sub-pp117	0.0	1.0	2127.0
sub-pp117	1.0	0.0	2802.0
sub-pp117	1.0	0.0	1955.0
sub-pp117	1.0	0.0	2241.0
sub-pp117	1.0	0.0	2010.0
sub-pp117	1.0	0.0	1484.0
