participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp111	1.0	0.0	1934.5
sub-pp111	1.0	0.0	3525.5
sub-pp111	1.0	0.0	1662.7999992370603
sub-pp111	1.0	0.0	1413.7999992370603
sub-pp111	1.0	0.0	1907.8999996185305
sub-pp111	1.0	0.0	1668.8000011444092
sub-pp111	1.0	0.0	1643.5
sub-pp111	1.0	0.0	2201.800001144409
sub-pp111	1.0	0.0	1360.3999996185305
sub-pp111	1.0	0.0	1777.7000007629397
sub-pp111	1.0	0.0	1437.6999988555908
sub-pp111	1.0	0.0	1842.7999992370603
sub-pp111	1.0	0.0	1391.5
sub-pp111	1.0	0.0	2530.2000007629395
sub-pp111	1.0	0.0	1454.599998474121
sub-pp111	1.0	0.0	1432.7999992370603
sub-pp111	1.0	0.0	2435.6000003814697
sub-pp111	1.0	0.0	1370.5
sub-pp111	0.0	1.0	1899.3999996185305
sub-pp111	1.0	0.0	1457.8999996185305
sub-pp111	1.0	0.0	1840.3999996185305
sub-pp111	1.0	0.0	1586.3999996185305
sub-pp111	1.0	0.0	1606.6000003814695
sub-pp111	1.0	0.0	1478.5
sub-pp111	1.0	0.0	1448.8999996185305
sub-pp111	1.0	0.0	1664.6000003814695
sub-pp111	1.0	0.0	2230.6000003814697
sub-pp111	1.0	0.0	2236.599998474121
sub-pp111	1.0	0.0	1324.8999996185305
sub-pp111	1.0	0.0	1923.1000003814693
sub-pp111	1.0	0.0	1193.0
sub-pp111	1.0	0.0	1610.6000003814695
sub-pp111	0.0	1.0	3261.1000003814697
sub-pp111	1.0	0.0	2027.70000076294
sub-pp111	1.0	0.0	2287.6000003814697
sub-pp111	1.0	0.0	1476.2000007629397
sub-pp111	1.0	0.0	1283.7000007629397
sub-pp111	1.0	0.0	1291.1000003814695
sub-pp111	1.0	0.0	1724.3999996185305
sub-pp111	1.0	0.0	3106.3999996185303
sub-pp111	1.0	0.0	4335.89999961853
sub-pp111	1.0	0.0	1613.5
sub-pp111	1.0	0.0	1413.6000003814695
sub-pp111	1.0	0.0	1328.5
