participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp118	1.0	0.0	1624.6999998092651
sub-pp118	1.0	0.0	1962.0
sub-pp118	1.0	0.0	1866.5
sub-pp118	1.0	0.0	1419.5
sub-pp118	1.0	0.0	1378.8999996185305
sub-pp118	1.0	0.0	1378.3999996185305
sub-pp118	1.0	0.0	1587.3999996185305
sub-pp118	1.0	0.0	1379.1999998092651
sub-pp118	1.0	0.0	1291.6000003814695
sub-pp118	1.0	0.0	1778.4000005722046
sub-pp118	1.0	0.0	1147.3999996185305
sub-pp118	1.0	0.0	1467.8000001907349
sub-pp118	1.0	0.0	1499.8000001907349
sub-pp118	1.0	0.0	1331.3999996185305
sub-pp118	1.0	0.0	1675.3000001907349
sub-pp118	1.0	0.0	1331.8999996185305
sub-pp118	1.0	0.0	1378.0
sub-pp118	1.0	0.0	1243.3000001907349
sub-pp118	0.0	1.0	1643.8000001907349
sub-pp118	1.0	0.0	1251.6999998092651
sub-pp118	1.0	0.0	1435.1000003814695
sub-pp118	1.0	0.0	1404.3000001907349
sub-pp118	1.0	0.0	1291.6999998092651
sub-pp118	1.0	0.0	1843.699999809265
sub-pp118	1.0	0.0	2363.8999996185303
sub-pp118	1.0	0.0	1395.1999998092651
sub-pp118	1.0	0.0	4922.099999427795
sub-pp118	1.0	0.0	1258.3000001907349
sub-pp118	1.0	0.0	1251.8000001907349
sub-pp118	1.0	0.0	8251.89999961853
sub-pp118	1.0	0.0	1522.6000003814695
sub-pp118	1.0	0.0	1443.1000003814695
sub-pp118	1.0	0.0	2023.8999996185305
sub-pp118	1.0	0.0	1436.0
sub-pp118	1.0	0.0	2395.4000005722046
sub-pp118	1.0	0.0	1331.7999992370603
sub-pp118	1.0	0.0	1443.2999992370603
sub-pp118	1.0	0.0	2371.300000190735
sub-pp118	1.0	0.0	1754.5
sub-pp118	1.0	0.0	2036.199999809265
sub-pp118	1.0	0.0	1459.5
sub-pp118	1.0	0.0	1474.8000001907349
sub-pp118	1.0	0.0	1541.3000001907349
sub-pp118	1.0	0.0	1427.6000003814695
