participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp161	1.0	0.0	1680.0
sub-pp161	0.0	1.0	1363.0
sub-pp161	1.0	0.0	2314.0
sub-pp161	1.0	0.0	1836.0
sub-pp161	1.0	0.0	2258.0
sub-pp161	1.0	0.0	1500.0
sub-pp161	1.0	0.0	1900.0
sub-pp161	1.0	0.0	1721.0
sub-pp161	1.0	0.0	1922.0
sub-pp161	1.0	0.0	1614.0
sub-pp161	1.0	0.0	1377.0
sub-pp161	1.0	0.0	1672.0
sub-pp161	1.0	0.0	1651.0
sub-pp161	1.0	0.0	1507.0
sub-pp161	1.0	0.0	3728.0
sub-pp161	1.0	0.0	1556.0
sub-pp161	1.0	0.0	1456.0
sub-pp161	1.0	0.0	1592.0
sub-pp161	0.0	1.0	4738.0
sub-pp161	1.0	0.0	4729.0
sub-pp161	1.0	0.0	1643.0
sub-pp161	1.0	0.0	1615.0
sub-pp161	1.0	0.0	1662.0
sub-pp161	1.0	0.0	1619.0
sub-pp161	1.0	0.0	1490.0
sub-pp161	1.0	0.0	1755.0
sub-pp161	1.0	0.0	1737.0
sub-pp161	1.0	0.0	1728.0
sub-pp161	1.0	0.0	1471.0
sub-pp161	1.0	0.0	1434.0
sub-pp161	1.0	0.0	1341.0
sub-pp161	1.0	0.0	1534.0
sub-pp161	1.0	0.0	1650.0
sub-pp161	1.0	0.0	1558.0
sub-pp161	1.0	0.0	2080.0
sub-pp161	1.0	0.0	2166.0
sub-pp161	1.0	0.0	1658.0
sub-pp161	1.0	0.0	1506.0
sub-pp161	0.0	1.0	1184.0
sub-pp161	1.0	0.0	1380.0
sub-pp161	1.0	0.0	1728.0
sub-pp161	1.0	0.0	2324.0
sub-pp161	1.0	0.0	2286.0
sub-pp161	1.0	0.0	1458.0
