participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp027	1.0	0.0	1598.0
sub-pp027	1.0	0.0	2616.0
sub-pp027	1.0	0.0	1465.0
sub-pp027	1.0	0.0	3417.0
sub-pp027	1.0	0.0	2504.0
sub-pp027	1.0	0.0	1473.0
sub-pp027	1.0	0.0	2514.0
sub-pp027	1.0	0.0	1610.0
sub-pp027	1.0	0.0	1266.0
sub-pp027	1.0	0.0	1504.0
sub-pp027	1.0	0.0	1209.0
sub-pp027	1.0	0.0	1179.0
sub-pp027	1.0	0.0	1411.0
sub-pp027	1.0	0.0	1679.0
sub-pp027	1.0	0.0	1280.0
sub-pp027	1.0	0.0	1189.0
sub-pp027	1.0	0.0	1158.0
sub-pp027	1.0	0.0	1273.0
sub-pp027	1.0	0.0	1135.0
sub-pp027	1.0	0.0	1344.0
sub-pp027	1.0	0.0	1545.0
sub-pp027	1.0	0.0	1633.0
sub-pp027	1.0	0.0	1057.0
sub-pp027	1.0	0.0	1193.0
sub-pp027	1.0	0.0	1320.0
sub-pp027	1.0	0.0	1226.0
sub-pp027	1.0	0.0	1419.0
sub-pp027	1.0	0.0	1176.0
sub-pp027	1.0	0.0	1154.0
sub-pp027	1.0	0.0	1312.0
sub-pp027	1.0	0.0	1114.0
sub-pp027	1.0	0.0	1239.0
sub-pp027	1.0	0.0	1482.0
sub-pp027	1.0	0.0	1698.0
sub-pp027	1.0	0.0	1664.0
sub-pp027	1.0	0.0	1281.0
sub-pp027	1.0	0.0	1297.0
sub-pp027	1.0	0.0	2268.0
sub-pp027	1.0	0.0	1128.0
sub-pp027	1.0	0.0	1079.0
sub-pp027	1.0	0.0	1311.0
sub-pp027	1.0	0.0	1169.0
sub-pp027	1.0	0.0	1183.0
sub-pp027	1.0	0.0	1210.0
